Date,Product,Quantity,Rate,Value,Source,DateObj
11-Apr-2022,Mix Chilli Powder - 1Kg,2.0,0.0,3480.0,2022 April.xlsx,2022-04-11
11-Apr-2022,Mix Chilli Powder - 250g,283.0,0.0,110820.0,2022 April.xlsx,2022-04-11
11-Apr-2022,Curry Powder - 500g,4.0,0.0,2810.0,2022 April.xlsx,2022-04-11
11-Apr-2022,Roasted Green Gram Flour - 500g,3.0,0.0,1875.0,2022 April.xlsx,2022-04-11
11-Apr-2022,Coriander Seeds 100g,1.0,0.0,90.0,2022 April.xlsx,2022-04-11
11-Apr-2022,Roasted Curry Powder - 250g,1.0,0.0,300.0,2022 April.xlsx,2022-04-11
11-Apr-2022,Cumin Seeds 100g,2.0,0.0,440.0,2022 April.xlsx,2022-04-11
11-Apr-2022,Mix Chilli Powder - 500g,117.0,0.0,96785.0,2022 April.xlsx,2022-04-11
11-Apr-2022,Curry Powder - 250g,52.0,0.0,14720.0,2022 April.xlsx,2022-04-11
11-Apr-2022,Curry Powder-100g,122.0,0.0,15000.0,2022 April.xlsx,2022-04-11
11-Apr-2022,Roasted Cury Powder - 50g,2.0,0.0,120.0,2022 April.xlsx,2022-04-11
11-Apr-2022,Roasted Curry Powder - 1Kg,1.0,0.0,800.0,2022 April.xlsx,2022-04-11
11-Apr-2022,Pepper Powder - 250g,1.0,0.0,575.0,2022 April.xlsx,2022-04-11
11-Apr-2022,Coriander Powder-50g,10.0,0.0,350.0,2022 April.xlsx,2022-04-11
11-Apr-2022,MixChilli Powder - 100g,58.0,0.0,8740.0,2022 April.xlsx,2022-04-11
11-Apr-2022,Cinnamom Packet,4.0,0.0,100.0,2022 April.xlsx,2022-04-11
11-Apr-2022,Fennal Seeds 50g,1.0,0.0,110.0,2022 April.xlsx,2022-04-11
11-Apr-2022,Pepper Powder - 50g,45.0,0.0,5310.0,2022 April.xlsx,2022-04-11
11-Apr-2022,Fenugreek Seeds 100g,5.0,0.0,570.0,2022 April.xlsx,2022-04-11
11-Apr-2022,Cut Chilli Powder - 50g,30.0,0.0,2100.0,2022 April.xlsx,2022-04-11
11-Apr-2022,Cinnamon,0.176,0.0,826.4,2022 April.xlsx,2022-04-11
11-Apr-2022,Chilli Powder - 50g,60.0,0.0,4300.0,2022 April.xlsx,2022-04-11
11-Apr-2022,Cut Chilli Powder-100g,9.0,0.0,1665.0,2022 April.xlsx,2022-04-11
11-Apr-2022,Cut Chilli Powder - 500g,1.0,0.0,840.0,2022 April.xlsx,2022-04-11
11-Apr-2022,Turmeric Powder - 50g,71.0,0.0,14595.0,2022 April.xlsx,2022-04-11
11-Apr-2022,Pepper Powder - 500g,2.0,0.0,2450.0,2022 April.xlsx,2022-04-11
11-Apr-2022,Gram Flour - 500g,21.0,0.0,4460.0,2022 April.xlsx,2022-04-11
11-Apr-2022,Cut Chilli Powder - 250g,32.0,0.0,12260.0,2022 April.xlsx,2022-04-11
11-Apr-2022,Roasted Curry Powder - 100g,34.0,0.0,3560.0,2022 April.xlsx,2022-04-11
11-Apr-2022,Kurakkan Flour - 500g,10.0,0.0,3800.0,2022 April.xlsx,2022-04-11
11-Apr-2022,Atta Flour - 1Kg,1.0,0.0,260.0,2022 April.xlsx,2022-04-11
11-Apr-2022,Gram Flour - 250g,42.0,0.0,4460.0,2022 April.xlsx,2022-04-11
11-Apr-2022,Mix Chilli Powder - 50g,82.0,0.0,5820.0,2022 April.xlsx,2022-04-11
11-Apr-2022,Curry Powder - 50g,40.0,0.0,2252.0,2022 April.xlsx,2022-04-11
11-Apr-2022,Chilli Powder - 250g,55.0,0.0,20830.0,2022 April.xlsx,2022-04-11
11-Apr-2022,Chilli Powder - 100g,10.0,0.0,1600.0,2022 April.xlsx,2022-04-11
11-Apr-2022,Pepper Powder-100g,6.0,0.0,1560.0,2022 April.xlsx,2022-04-11
11-Apr-2022,Mustard Seeds 100g,3.0,0.0,330.0,2022 April.xlsx,2022-04-11
11-Apr-2022,Cardamom and Clove Packet,4.0,0.0,100.0,2022 April.xlsx,2022-04-11
12-Apr-2022,Cut Chilli Powder - 250g,36.0,0.0,13620.0,2022 April.xlsx,2022-04-12
12-Apr-2022,Chilli Powder - 100g,1.0,0.0,190.0,2022 April.xlsx,2022-04-12
12-Apr-2022,Roasted Curry Powder - 500g,1.0,0.0,600.0,2022 April.xlsx,2022-04-12
12-Apr-2022,Roasted Curry Powder - 100g,64.0,0.0,6480.0,2022 April.xlsx,2022-04-12
12-Apr-2022,Curry Powder-100g,20.0,0.0,2450.0,2022 April.xlsx,2022-04-12
12-Apr-2022,Cut Chilli Powder-100g,11.0,0.0,2030.0,2022 April.xlsx,2022-04-12
12-Apr-2022,MixChilli Powder - 100g,58.0,0.0,9370.0,2022 April.xlsx,2022-04-12
12-Apr-2022,Chilli Powder - 500g,12.0,0.0,11280.0,2022 April.xlsx,2022-04-12
12-Apr-2022,Mix Chilli Powder - 1Kg,8.0,0.0,15040.0,2022 April.xlsx,2022-04-12
12-Apr-2022,Cumin Powder - 100g,1.0,0.0,220.0,2022 April.xlsx,2022-04-12
12-Apr-2022,Pepper Powder - 20g,10.0,0.0,470.0,2022 April.xlsx,2022-04-12
12-Apr-2022,Mix Chilli Powder - 250g,54.0,0.0,21750.0,2022 April.xlsx,2022-04-12
12-Apr-2022,Curry Powder - 500g,4.0,0.0,2960.0,2022 April.xlsx,2022-04-12
12-Apr-2022,Pepper Powder-100g,23.0,0.0,5380.0,2022 April.xlsx,2022-04-12
12-Apr-2022,Chilli Powder - 250g,5.0,0.0,2150.0,2022 April.xlsx,2022-04-12
12-Apr-2022,Cumin Seeds 50g,1.0,0.0,110.0,2022 April.xlsx,2022-04-12
12-Apr-2022,Curry Powder - 250g,16.0,0.0,4720.0,2022 April.xlsx,2022-04-12
12-Apr-2022,Cumin Powder - 50g,20.0,0.0,2300.0,2022 April.xlsx,2022-04-12
12-Apr-2022,Curry Powder - 50g,42.0,0.0,2015.0,2022 April.xlsx,2022-04-12
12-Apr-2022,Gram Flour - 500g,5.0,0.0,1150.0,2022 April.xlsx,2022-04-12
12-Apr-2022,Atta Flour - 500g,2.0,0.0,240.0,2022 April.xlsx,2022-04-12
12-Apr-2022,Mix Chilli Powder - 500g,25.0,0.0,22920.0,2022 April.xlsx,2022-04-12
12-Apr-2022,Mix Chilli Powder - 50g,96.0,0.0,7485.0,2022 April.xlsx,2022-04-12
12-Apr-2022,Cinnamon,0.014,0.0,70.0,2022 April.xlsx,2022-04-12
12-Apr-2022,Pepper Powder - 50g,58.0,0.0,6790.0,2022 April.xlsx,2022-04-12
12-Apr-2022,Cut Chilli Powder - 50g,7.0,0.0,655.0,2022 April.xlsx,2022-04-12
12-Apr-2022,Chilli Powder - 50g,61.0,0.0,4795.0,2022 April.xlsx,2022-04-12
12-Apr-2022,Mustard Seeds 50g,2.0,0.0,120.0,2022 April.xlsx,2022-04-12
12-Apr-2022,Fennal Seeds 50g,1.0,0.0,110.0,2022 April.xlsx,2022-04-12
12-Apr-2022,Roasted White Rice Flour - 500g,1.0,0.0,100.0,2022 April.xlsx,2022-04-12
12-Apr-2022,Pepper Powder - 500g,1.0,0.0,1300.0,2022 April.xlsx,2022-04-12
12-Apr-2022,Fenugreek Seeds 50g,1.0,0.0,60.0,2022 April.xlsx,2022-04-12
12-Apr-2022,Cut Chilli Powder - 500g,1.0,0.0,840.0,2022 April.xlsx,2022-04-12
12-Apr-2022,Roasted Green Gram Flour - 500g,12.0,0.0,7000.0,2022 April.xlsx,2022-04-12
12-Apr-2022,Gram Flour - 250g,1.0,0.0,155.0,2022 April.xlsx,2022-04-12
12-Apr-2022,Roasted Cury Powder - 50g,60.0,0.0,3000.0,2022 April.xlsx,2022-04-12
12-Apr-2022,Turmeric Powder - 50g,22.0,0.0,5140.0,2022 April.xlsx,2022-04-12
13-Apr-2022,Turmeric Powder - 50g,99.0,0.0,20105.0,2022 April.xlsx,2022-04-13
13-Apr-2022,Pepper Powder - 20g,50.0,0.0,2350.0,2022 April.xlsx,2022-04-13
13-Apr-2022,Mustard Seeds 50g,2.0,0.0,120.0,2022 April.xlsx,2022-04-13
13-Apr-2022,Curry Powder - 500g,10.0,0.0,7250.0,2022 April.xlsx,2022-04-13
13-Apr-2022,Cinnamom Packet,2.0,0.0,60.0,2022 April.xlsx,2022-04-13
13-Apr-2022,Pepper Powder - 50g,9.0,0.0,1095.0,2022 April.xlsx,2022-04-13
13-Apr-2022,Cut Chilli Powder - 50g,44.0,0.0,3150.0,2022 April.xlsx,2022-04-13
13-Apr-2022,Roasted Curry Powder - 250g,1.0,0.0,300.0,2022 April.xlsx,2022-04-13
13-Apr-2022,Mix Chilli Powder - 250g,171.0,0.0,68420.0,2022 April.xlsx,2022-04-13
13-Apr-2022,Roasted Green Gram Flour - 500g,2.0,0.0,1250.0,2022 April.xlsx,2022-04-13
13-Apr-2022,Curd Chilli -100g,2.0,0.0,180.0,2022 April.xlsx,2022-04-13
13-Apr-2022,Mix Chilli Powder - 1Kg,9.0,0.0,16630.0,2022 April.xlsx,2022-04-13
13-Apr-2022,Cut Chilli Powder - 250g,25.0,0.0,10225.0,2022 April.xlsx,2022-04-13
13-Apr-2022,Gram Flour - 250g,2.0,0.0,260.0,2022 April.xlsx,2022-04-13
13-Apr-2022,Chilli Powder - 250g,92.0,0.0,36970.0,2022 April.xlsx,2022-04-13
13-Apr-2022,Cut Chilli Powder - 500g,3.0,0.0,2620.0,2022 April.xlsx,2022-04-13
13-Apr-2022,Kurakkan Flour - 500g,4.0,0.0,1720.0,2022 April.xlsx,2022-04-13
13-Apr-2022,Roasted Curry Powder - 100g,3.0,0.0,360.0,2022 April.xlsx,2022-04-13
13-Apr-2022,Fenugreek Seeds 100g,2.0,0.0,240.0,2022 April.xlsx,2022-04-13
13-Apr-2022,Cut Chilli Powder-100g,118.0,0.0,19080.0,2022 April.xlsx,2022-04-13
13-Apr-2022,MixChilli Powder - 100g,69.0,0.0,10938.0,2022 April.xlsx,2022-04-13
13-Apr-2022,Chilli Powder - 500g,7.0,0.0,6365.0,2022 April.xlsx,2022-04-13
13-Apr-2022,Cinnamon,0.02,0.0,98.0,2022 April.xlsx,2022-04-13
13-Apr-2022,Coriander Powder-50g,1.0,0.0,45.0,2022 April.xlsx,2022-04-13
13-Apr-2022,Pepper Powder - 250g,1.0,0.0,575.0,2022 April.xlsx,2022-04-13
13-Apr-2022,Chilli Powder - 100g,70.0,0.0,11200.0,2022 April.xlsx,2022-04-13
13-Apr-2022,Chilli Powder - 50g,10.0,0.0,800.0,2022 April.xlsx,2022-04-13
13-Apr-2022,Curry Powder - 50g,55.0,0.0,3215.0,2022 April.xlsx,2022-04-13
13-Apr-2022,Coriander Seeds 100g,3.0,0.0,135.0,2022 April.xlsx,2022-04-13
13-Apr-2022,Fennal Seeds 100g,10.0,0.0,1900.0,2022 April.xlsx,2022-04-13
13-Apr-2022,Roasted Cury Powder - 50g,1.0,0.0,60.0,2022 April.xlsx,2022-04-13
13-Apr-2022,Curry Powder-100g,70.0,0.0,8580.0,2022 April.xlsx,2022-04-13
13-Apr-2022,Mix Chilli Powder - 500g,31.0,0.0,26240.0,2022 April.xlsx,2022-04-13
13-Apr-2022,Roasted Curry Powder - 500g,1.0,0.0,600.0,2022 April.xlsx,2022-04-13
13-Apr-2022,Cumin Seeds 100g,12.0,0.0,2340.0,2022 April.xlsx,2022-04-13
13-Apr-2022,Curry Powder - 250g,51.0,0.0,13920.0,2022 April.xlsx,2022-04-13
13-Apr-2022,Mix Chilli Powder - 50g,179.0,0.0,14335.0,2022 April.xlsx,2022-04-13
13-Apr-2022,Pepper Powder-100g,4.0,0.0,1040.0,2022 April.xlsx,2022-04-13
17-Apr-2022,Roasted Red Rice Flour - 500g,2.0,0.0,230.0,2022 April.xlsx,2022-04-17
17-Apr-2022,Curry Powder - 500g,2.0,0.0,1480.0,2022 April.xlsx,2022-04-17
17-Apr-2022,Chilli Powder - 500g,4.0,0.0,3760.0,2022 April.xlsx,2022-04-17
17-Apr-2022,Cut Chilli Powder-100g,1.0,0.0,190.0,2022 April.xlsx,2022-04-17
17-Apr-2022,Cut Chilli Powder - 250g,1.0,0.0,470.0,2022 April.xlsx,2022-04-17
17-Apr-2022,Cut Chilli Powder - 500g,2.0,0.0,1680.0,2022 April.xlsx,2022-04-17
17-Apr-2022,Pepper Powder-100g,1.0,0.0,260.0,2022 April.xlsx,2022-04-17
17-Apr-2022,Mix Chilli Powder - 1Kg,2.0,0.0,3760.0,2022 April.xlsx,2022-04-17
17-Apr-2022,Mix Chilli Powder - 50g,10.0,0.0,800.0,2022 April.xlsx,2022-04-17
17-Apr-2022,Pepper Powder - 50g,2.0,0.0,260.0,2022 April.xlsx,2022-04-17
17-Apr-2022,Turmeric Powder - 50g,63.0,0.0,12435.0,2022 April.xlsx,2022-04-17
17-Apr-2022,Curry Powder - 250g,1.0,0.0,295.0,2022 April.xlsx,2022-04-17
18-Apr-2022,Turmeric Powder - 50g,6.0,0.0,1270.0,2022 April.xlsx,2022-04-18
18-Apr-2022,Chilli Powder - 500g,4.0,0.0,3180.0,2022 April.xlsx,2022-04-18
18-Apr-2022,Cumin Powder - 100g,1.0,0.0,220.0,2022 April.xlsx,2022-04-18
18-Apr-2022,MixChilli Powder - 100g,20.0,0.0,2940.0,2022 April.xlsx,2022-04-18
18-Apr-2022,Curry Powder - 250g,4.0,0.0,1180.0,2022 April.xlsx,2022-04-18
18-Apr-2022,Pepper Powder - 50g,10.0,0.0,1100.0,2022 April.xlsx,2022-04-18
18-Apr-2022,Chilli Powder - 50g,10.0,0.0,770.0,2022 April.xlsx,2022-04-18
18-Apr-2022,Cut Chilli Powder-100g,10.0,0.0,1540.0,2022 April.xlsx,2022-04-18
18-Apr-2022,Curry Powder - 500g,1.0,0.0,590.0,2022 April.xlsx,2022-04-18
18-Apr-2022,Chilli Powder - 250g,25.0,0.0,10070.0,2022 April.xlsx,2022-04-18
18-Apr-2022,Mix Chilli Powder - 500g,3.0,0.0,2820.0,2022 April.xlsx,2022-04-18
18-Apr-2022,Cut Chilli Powder - 50g,30.0,0.0,2170.0,2022 April.xlsx,2022-04-18
18-Apr-2022,Mix Chilli Powder - 250g,7.0,0.0,2780.0,2022 April.xlsx,2022-04-18
18-Apr-2022,Chilli Powder - 100g,10.0,0.0,1540.0,2022 April.xlsx,2022-04-18
18-Apr-2022,Roasted Curry Powder - 250g,1.0,0.0,250.0,2022 April.xlsx,2022-04-18
18-Apr-2022,Gram Flour - 250g,1.0,0.0,130.0,2022 April.xlsx,2022-04-18
18-Apr-2022,Cut Chilli Powder - 500g,11.0,0.0,8060.0,2022 April.xlsx,2022-04-18
18-Apr-2022,Roasted Cury Powder - 50g,1.0,0.0,60.0,2022 April.xlsx,2022-04-18
18-Apr-2022,Roasted Curry Powder - 100g,1.0,0.0,120.0,2022 April.xlsx,2022-04-18
19-Apr-2022,Mustard Seeds 100g,1.0,0.0,120.0,2022 April.xlsx,2022-04-19
19-Apr-2022,Curry Powder - 50g,1.0,0.0,60.0,2022 April.xlsx,2022-04-19
19-Apr-2022,Fenugreek Seeds 100g,1.0,0.0,120.0,2022 April.xlsx,2022-04-19
19-Apr-2022,MixChilli Powder - 100g,11.0,0.0,1568.0,2022 April.xlsx,2022-04-19
19-Apr-2022,Curry Powder-100g,1.0,0.0,150.0,2022 April.xlsx,2022-04-19
19-Apr-2022,Chilli Powder - 500g,4.0,0.0,3760.0,2022 April.xlsx,2022-04-19
19-Apr-2022,Chilli Powder - 250g,1.0,0.0,420.0,2022 April.xlsx,2022-04-19
19-Apr-2022,Cut Chilli Powder - 50g,10.0,0.0,770.0,2022 April.xlsx,2022-04-19
19-Apr-2022,Pepper Powder-100g,3.0,0.0,780.0,2022 April.xlsx,2022-04-19
19-Apr-2022,Mix Chilli Powder - 50g,20.0,0.0,1570.0,2022 April.xlsx,2022-04-19
19-Apr-2022,Roasted Curry Powder - 100g,1.0,0.0,120.0,2022 April.xlsx,2022-04-19
19-Apr-2022,Cut Chilli Powder - 250g,5.0,0.0,2180.0,2022 April.xlsx,2022-04-19
19-Apr-2022,Cut Chilli Powder-100g,1.0,0.0,190.0,2022 April.xlsx,2022-04-19
19-Apr-2022,Mix Chilli Powder - 500g,3.0,0.0,2820.0,2022 April.xlsx,2022-04-19
19-Apr-2022,Cumin Powder - 100g,1.0,0.0,260.0,2022 April.xlsx,2022-04-19
19-Apr-2022,Mix Chilli Powder - 250g,40.0,0.0,16000.0,2022 April.xlsx,2022-04-19
19-Apr-2022,Curry Powder - 500g,2.0,0.0,1480.0,2022 April.xlsx,2022-04-19
19-Apr-2022,Curry Powder - 250g,24.0,0.0,7080.0,2022 April.xlsx,2022-04-19
19-Apr-2022,Turmeric Powder - 50g,25.0,0.0,5125.0,2022 April.xlsx,2022-04-19
20-Apr-2022,Chilli Powder - 500g,2.0,0.0,1735.0,2022 April.xlsx,2022-04-20
20-Apr-2022,Chilli Powder - 50g,80.0,0.0,6160.0,2022 April.xlsx,2022-04-20
20-Apr-2022,Cut Chilli Powder - 50g,41.0,0.0,3155.0,2022 April.xlsx,2022-04-20
20-Apr-2022,Curry Powder - 500g,1.0,0.0,740.0,2022 April.xlsx,2022-04-20
20-Apr-2022,Pepper Powder - 50g,1.0,0.0,130.0,2022 April.xlsx,2022-04-20
20-Apr-2022,Mix Chilli Powder - 250g,91.0,0.0,36310.0,2022 April.xlsx,2022-04-20
20-Apr-2022,Curry Powder - 250g,21.0,0.0,6195.0,2022 April.xlsx,2022-04-20
20-Apr-2022,Mix Chilli Powder - 50g,230.0,0.0,17920.0,2022 April.xlsx,2022-04-20
20-Apr-2022,Mix Chilli Powder - 500g,11.0,0.0,8890.0,2022 April.xlsx,2022-04-20
20-Apr-2022,Curry Powder-100g,20.0,0.0,2400.0,2022 April.xlsx,2022-04-20
20-Apr-2022,MixChilli Powder - 100g,60.0,0.0,9360.0,2022 April.xlsx,2022-04-20
20-Apr-2022,Cut Chilli Powder-100g,21.0,0.0,3270.0,2022 April.xlsx,2022-04-20
20-Apr-2022,Chilli Powder - 100g,20.0,0.0,3080.0,2022 April.xlsx,2022-04-20
20-Apr-2022,Curry Powder - 50g,81.0,0.0,4715.0,2022 April.xlsx,2022-04-20
20-Apr-2022,Cut Chilli Powder - 250g,1.0,0.0,470.0,2022 April.xlsx,2022-04-20
20-Apr-2022,Pepper Powder-100g,1.0,0.0,260.0,2022 April.xlsx,2022-04-20
20-Apr-2022,Turmeric Powder - 50g,61.0,0.0,11945.0,2022 April.xlsx,2022-04-20
20-Apr-2022,Gram Flour - 500g,1.0,0.0,310.0,2022 April.xlsx,2022-04-20
20-Apr-2022,Chilli Powder - 250g,33.0,0.0,13220.0,2022 April.xlsx,2022-04-20
20-Apr-2022,Atta Flour - 1Kg,1.0,0.0,220.0,2022 April.xlsx,2022-04-20
21-Apr-2022,Curry Powder-100g,22.0,0.0,2700.0,2022 April.xlsx,2022-04-21
21-Apr-2022,Cut Chilli Powder - 50g,171.0,0.0,13395.0,2022 April.xlsx,2022-04-21
21-Apr-2022,Atta Flour - 1Kg,15.0,0.0,3450.0,2022 April.xlsx,2022-04-21
21-Apr-2022,Gram Flour - 250g,12.0,0.0,1560.0,2022 April.xlsx,2022-04-21
21-Apr-2022,Chilli Powder - 50g,80.0,0.0,6400.0,2022 April.xlsx,2022-04-21
21-Apr-2022,Pepper Powder-100g,1.0,0.0,260.0,2022 April.xlsx,2022-04-21
21-Apr-2022,MixChilli Powder - 100g,40.0,0.0,6000.0,2022 April.xlsx,2022-04-21
21-Apr-2022,Gram Flour - 500g,7.0,0.0,1870.0,2022 April.xlsx,2022-04-21
21-Apr-2022,Cumin Seeds 50g,1.0,0.0,110.0,2022 April.xlsx,2022-04-21
21-Apr-2022,Curry Powder - 250g,65.0,0.0,18695.0,2022 April.xlsx,2022-04-21
21-Apr-2022,Chilli Powder - 100g,10.0,0.0,1400.0,2022 April.xlsx,2022-04-21
21-Apr-2022,Mix Chilli Powder - 50g,150.0,0.0,12000.0,2022 April.xlsx,2022-04-21
21-Apr-2022,Turmeric Powder - 50g,31.0,0.0,6295.0,2022 April.xlsx,2022-04-21
21-Apr-2022,Mix Chilli Powder - 500g,54.0,0.0,43510.0,2022 April.xlsx,2022-04-21
21-Apr-2022,Atta Flour - 500g,10.0,0.0,1100.0,2022 April.xlsx,2022-04-21
21-Apr-2022,Mix Chilli Powder - 250g,206.0,0.0,81340.0,2022 April.xlsx,2022-04-21
21-Apr-2022,Roasted Curry Powder - 250g,1.0,0.0,300.0,2022 April.xlsx,2022-04-21
21-Apr-2022,Chilli Powder - 250g,22.0,0.0,8940.0,2022 April.xlsx,2022-04-21
21-Apr-2022,Cut Chilli Powder-100g,3.0,0.0,570.0,2022 April.xlsx,2022-04-21
21-Apr-2022,Mix Chilli Powder - 1Kg,1.0,0.0,1880.0,2022 April.xlsx,2022-04-21
21-Apr-2022,Curry Powder - 50g,60.0,0.0,3600.0,2022 April.xlsx,2022-04-21
21-Apr-2022,Coriander Powder-100g,20.0,0.0,1400.0,2022 April.xlsx,2022-04-21
21-Apr-2022,Curry Powder - 500g,3.0,0.0,2220.0,2022 April.xlsx,2022-04-21
21-Apr-2022,Kurakkan Flour - 500g,5.0,0.0,2100.0,2022 April.xlsx,2022-04-21
21-Apr-2022,Pepper Powder - 50g,123.0,0.0,14190.0,2022 April.xlsx,2022-04-21
21-Apr-2022,Chilli Powder - 500g,4.0,0.0,3760.0,2022 April.xlsx,2022-04-21
21-Apr-2022,Cut Chilli Powder - 250g,12.0,0.0,4800.0,2022 April.xlsx,2022-04-21
22-Apr-2022,Gram Flour - 500g,2.0,0.0,620.0,2022 April.xlsx,2022-04-22
22-Apr-2022,Cut Chilli Powder - 250g,1.0,0.0,470.0,2022 April.xlsx,2022-04-22
22-Apr-2022,Chilli Powder - 500g,6.0,0.0,4770.0,2022 April.xlsx,2022-04-22
22-Apr-2022,Mix Chilli Powder - 250g,28.0,0.0,11200.0,2022 April.xlsx,2022-04-22
22-Apr-2022,Cut Chilli Powder-100g,12.0,0.0,1980.0,2022 April.xlsx,2022-04-22
22-Apr-2022,Cumin Seeds 100g,3.0,0.0,660.0,2022 April.xlsx,2022-04-22
22-Apr-2022,Cut Chilli Powder - 50g,1.0,0.0,85.0,2022 April.xlsx,2022-04-22
22-Apr-2022,Cumin Powder - 250g,1.0,0.0,650.0,2022 April.xlsx,2022-04-22
22-Apr-2022,Pepper Powder-100g,4.0,0.0,1040.0,2022 April.xlsx,2022-04-22
22-Apr-2022,Chilli Powder - 250g,19.0,0.0,7415.0,2022 April.xlsx,2022-04-22
22-Apr-2022,Atta Flour - 1Kg,2.0,0.0,560.0,2022 April.xlsx,2022-04-22
22-Apr-2022,Chilli Powder - 100g,24.0,0.0,3716.0,2022 April.xlsx,2022-04-22
22-Apr-2022,Mix Chilli Powder - 50g,10.0,0.0,800.0,2022 April.xlsx,2022-04-22
22-Apr-2022,Curry Powder - 250g,14.0,0.0,3485.0,2022 April.xlsx,2022-04-22
22-Apr-2022,Mix Chilli Powder - 500g,12.0,0.0,9490.0,2022 April.xlsx,2022-04-22
22-Apr-2022,Cut Chilli Powder - 500g,2.0,0.0,1880.0,2022 April.xlsx,2022-04-22
22-Apr-2022,Curry Powder - 50g,1.0,0.0,60.0,2022 April.xlsx,2022-04-22
22-Apr-2022,Fennal Seeds 100g,2.0,0.0,440.0,2022 April.xlsx,2022-04-22
22-Apr-2022,Chilli Powder - 50g,10.0,0.0,800.0,2022 April.xlsx,2022-04-22
22-Apr-2022,Chilli Powder,1.0,0.0,1880.0,2022 April.xlsx,2022-04-22
22-Apr-2022,Turmeric Powder - 50g,28.0,0.0,5860.0,2022 April.xlsx,2022-04-22
22-Apr-2022,Cinnamon,0.12,0.0,588.0,2022 April.xlsx,2022-04-22
22-Apr-2022,MixChilli Powder - 100g,11.0,0.0,1768.0,2022 April.xlsx,2022-04-22
22-Apr-2022,White Pepper Powder - 100g,1.0,0.0,360.0,2022 April.xlsx,2022-04-22
22-Apr-2022,Curry Powder-100g,14.0,0.0,1540.0,2022 April.xlsx,2022-04-22
22-Apr-2022,Atta Flour - 500g,4.0,0.0,520.0,2022 April.xlsx,2022-04-22
22-Apr-2022,Curry Powder - 500g,2.0,0.0,1480.0,2022 April.xlsx,2022-04-22
22-Apr-2022,Roasted Curry Powder - 100g,11.0,0.0,1120.0,2022 April.xlsx,2022-04-22
24-Apr-2022,Coriander Powder-250g,1.0,0.0,225.0,2022 April.xlsx,2022-04-24
24-Apr-2022,Chilli Powder - 100g,10.0,0.0,1600.0,2022 April.xlsx,2022-04-24
24-Apr-2022,Chilli Powder - 50g,3.0,0.0,285.0,2022 April.xlsx,2022-04-24
24-Apr-2022,Chilli Powder - 500g,13.0,0.0,10625.0,2022 April.xlsx,2022-04-24
24-Apr-2022,Curry Powder - 250g,19.0,0.0,5605.0,2022 April.xlsx,2022-04-24
24-Apr-2022,Coriander Powder-100g,12.0,0.0,880.0,2022 April.xlsx,2022-04-24
24-Apr-2022,Gram Flour - 500g,12.0,0.0,3720.0,2022 April.xlsx,2022-04-24
24-Apr-2022,Turmeric Powder - 50g,25.0,0.0,5075.0,2022 April.xlsx,2022-04-24
24-Apr-2022,Roasted Curry Powder - 500g,1.0,0.0,600.0,2022 April.xlsx,2022-04-24
24-Apr-2022,Cut Chilli Powder - 50g,22.0,0.0,1570.0,2022 April.xlsx,2022-04-24
24-Apr-2022,Chilli Powder - 250g,18.0,0.0,7290.0,2022 April.xlsx,2022-04-24
24-Apr-2022,Curry Powder - 500g,9.0,0.0,5760.0,2022 April.xlsx,2022-04-24
24-Apr-2022,Fennal Seeds 100g,1.0,0.0,220.0,2022 April.xlsx,2022-04-24
24-Apr-2022,Chilli Powder,4.0,0.0,7520.0,2022 April.xlsx,2022-04-24
24-Apr-2022,Cinnamon,0.2,0.0,980.0,2022 April.xlsx,2022-04-24
24-Apr-2022,Pepper Powder - 50g,34.0,0.0,3970.0,2022 April.xlsx,2022-04-24
24-Apr-2022,Mix Chilli Powder - 250g,17.0,0.0,6870.0,2022 April.xlsx,2022-04-24
24-Apr-2022,Curry Powder-100g,2.0,0.0,300.0,2022 April.xlsx,2022-04-24
24-Apr-2022,Coriander Powder-50g,10.0,0.0,350.0,2022 April.xlsx,2022-04-24
24-Apr-2022,Mix Chilli Powder - 50g,71.0,0.0,5855.0,2022 April.xlsx,2022-04-24
24-Apr-2022,Roasted Curry Powder - 100g,10.0,0.0,1000.0,2022 April.xlsx,2022-04-24
24-Apr-2022,MixChilli Powder - 100g,27.0,0.0,4208.0,2022 April.xlsx,2022-04-24
24-Apr-2022,Roasted Cury Powder - 50g,10.0,0.0,500.0,2022 April.xlsx,2022-04-24
24-Apr-2022,Mustard Seeds 100g,2.0,0.0,240.0,2022 April.xlsx,2022-04-24
24-Apr-2022,Curry Powder - 50g,40.0,0.0,2010.0,2022 April.xlsx,2022-04-24
24-Apr-2022,Fenugreek Seeds 100g,2.0,0.0,240.0,2022 April.xlsx,2022-04-24
24-Apr-2022,Cumin Powder - 50g,1.0,0.0,130.0,2022 April.xlsx,2022-04-24
24-Apr-2022,Mix Chilli Powder - 500g,11.0,0.0,9470.0,2022 April.xlsx,2022-04-24
24-Apr-2022,Mix Chilli Powder - 1Kg,2.0,0.0,3760.0,2022 April.xlsx,2022-04-24
24-Apr-2022,Cut Chilli Powder - 500g,4.0,0.0,3180.0,2022 April.xlsx,2022-04-24
24-Apr-2022,Cut Chilli Powder - 250g,6.0,0.0,2470.0,2022 April.xlsx,2022-04-24
24-Apr-2022,Cumin Seeds 100g,1.0,0.0,220.0,2022 April.xlsx,2022-04-24
